문항코드,평가종류,출제단계,문항유형,감성,평가영역,정답
1998,사전평가,2단계,객관식,긍정형,대한민국 국민의 기본 소양,1
1999,사전평가,2단계,객관식,해당없음,문화,2
2000,사전평가,2단계,작문형,긍정형,말하기+한국문화,1
2001,중간평가,3단계,객관식,해당없음,담화,4
2002,사전평가,1단계,객관식,부정형,발음,2
2003,중간평가,2단계,객관식,긍정형,문법,3
2004,중간평가,2단계,구술형,긍정형,말하기+문화,1
2005,사전평가,1단계,객관식,해당없음,읽기,2
2006,사전평가,5단계-한국사회-기본,객관식,해당없음,어휘,4
2007,영주용종합평가,3단계,객관식,해당없음,문법,1
2008,귀화용종합평가,2단계,단답형,긍정형,말하기+문화,4
2009,사전평가,1단계,객관식,해당없음,담화,4
2010,사전평가,2단계,구술형,부정형,읽기,3
2011,사전평가,3단계,단답형,부정형,발음,3
2012,사전평가,1단계,객관식,해당없음,말하기+문화,2
2013,사전평가,2단계,객관식,부정형,말하기+문화,3
2014,사전평가,1단계,객관식,해당없음,쓰기,4
2015,사전평가,1단계,단답형,해당없음,말하기+문화,4
2016,영주용종합평가,3단계,단답형,부정형,발음,1
2017,사전평가,2단계,단답형,긍정형,대한민국 국민의 기본 소양,4
2018,사전평가,3단계,객관식,긍정형,말하기+한국사회,3
2019,사전평가,3단계,객관식,긍정형,읽기,4
2020,사전평가,1단계,객관식,해당없음,담화,2
2021,사전평가,2단계,객관식,해당없음,문화,2
2022,사전평가,4단계,단답형,긍정형,문법,1
2023,사전평가,3단계,객관식,해당없음,발음,2
2024,사전평가,3단계,객관식,해당없음,말하기,4
2025,사전평가,3단계,객관식,해당없음,말하기+한국사회,2
2026,사전평가,1단계,구술형,긍정형,대한민국 국민의 기본 소양,4
2027,사전평가,1단계,객관식,긍정형,말하기+문화,1
2028,사전평가,5단계-한국사회-기본,객관식,긍정형,읽기,3
2029,영주용종합평가,5단계-한국사회-심화,객관식,부정형,담화,3
2030,사전평가,1단계,구술형,긍정형,읽기,1
2031,사전평가,2단계,객관식,긍정형,문화,3
2032,귀화용종합평가,3단계,객관식,긍정형,쓰기,3
2033,사전평가,4단계,객관식,긍정형,말하기+한국문화,2
2034,사전평가,2단계,객관식,부정형,어휘,2
2035,사전평가,3단계,객관식,부정형,문화,4
2036,사전평가,3단계,객관식,해당없음,대한민국 국민의 기본 소양,1
2037,사전평가,2단계,객관식,긍정형,문법,4
2038,사전평가,3단계,객관식,부정형,대한민국 국민의 기본 소양,4
2039,사전평가,1단계,구술형,부정형,담화,2
2040,사전평가,3단계,단답형,부정형,읽기,4
2041,사전평가,4단계,단답형,긍정형,읽기,1
2042,사전평가,1단계,객관식,해당없음,읽기,1
2043,사전평가,1단계,구술형,긍정형,읽기,4
2044,사전평가,2단계,작문형,해당없음,대한민국 국민의 기본 소양,2
2045,영주용종합평가,2단계,객관식,긍정형,대한민국 국민의 기본 소양,3
2046,귀화용종합평가,3단계,객관식,긍정형,말하기+한국문화,1
2047,사전평가,2단계,구술형,해당없음,읽기,2
2048,사전평가,3단계,객관식,부정형,말하기,4
2049,사전평가,1단계,객관식,해당없음,말하기+문화,3
2050,사전평가,2단계,작문형,해당없음,말하기+문화,3
2051,영주용종합평가,2단계,객관식,부정형,발음,2
2052,사전평가,1단계,객관식,해당없음,말하기+문화,4
2053,사전평가,2단계,객관식,부정형,말하기,2
2054,사전평가,5단계-한국사회-기본,단답형,부정형,말하기,2
2055,사전평가,1단계,객관식,부정형,말하기+문화,3
2056,사전평가,1단계,구술형,해당없음,발음,4
2057,영주용종합평가,1단계,단답형,긍정형,어휘,4
2058,사전평가,1단계,객관식,긍정형,말하기+문화,2
2059,사전평가,1단계,객관식,부정형,읽기,2
2060,사전평가,1단계,객관식,부정형,말하기+한국문화,3
2061,사전평가,5단계-한국사회-기본,객관식,긍정형,쓰기,1
2062,귀화용종합평가,4단계,객관식,긍정형,문화,4
2063,사전평가,3단계,객관식,긍정형,읽기,1
2064,사전평가,5단계-한국사회-심화,객관식,긍정형,말하기+한국사회,1
2065,사전평가,2단계,객관식,해당없음,문화,3
2066,사전평가,2단계,객관식,긍정형,읽기,3
2067,사전평가,2단계,작문형,긍정형,문화,3
2068,영주용종합평가,1단계,단답형,해당없음,문화,2
2069,사전평가,1단계,단답형,긍정형,어휘,1
2070,사전평가,2단계,객관식,긍정형,말하기+한국사회,3
2071,사전평가,5단계-한국사회-기본,객관식,긍정형,담화,3
2072,사전평가,1단계,단답형,부정형,발음,3
2073,사전평가,3단계,객관식,부정형,문화,3
2074,사전평가,2단계,객관식,해당없음,말하기+한국사회,4
2075,사전평가,1단계,객관식,해당없음,읽기,3
2076,사전평가,5단계-한국사회-심화,단답형,부정형,문법,4
2077,사전평가,1단계,객관식,긍정형,문화,2
2078,사전평가,5단계-한국사회-기본,객관식,부정형,말하기+한국문화,3
2079,중간평가,4단계,작문형,해당없음,말하기+한국문화,2
2080,영주용종합평가,4단계,구술형,부정형,말하기+문화,4
2081,귀화용종합평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,4
2082,사전평가,3단계,단답형,긍정형,문법,2
2083,사전평가,3단계,객관식,부정형,읽기,4
2084,사전평가,2단계,객관식,부정형,발음,4
2085,사전평가,1단계,객관식,부정형,문화,4
2086,사전평가,2단계,객관식,해당없음,어휘,4
2087,영주용종합평가,5단계-한국사회-기본,객관식,해당없음,담화,3
2088,사전평가,2단계,객관식,해당없음,읽기,4
2089,귀화용종합평가,1단계,객관식,부정형,말하기+한국문화,4
2090,사전평가,5단계-한국사회-기본,객관식,해당없음,발음,2
2091,사전평가,1단계,객관식,해당없음,어휘,2
2092,사전평가,1단계,작문형,긍정형,어휘,4
2093,사전평가,1단계,객관식,해당없음,발음,3
2094,사전평가,2단계,객관식,긍정형,말하기+한국사회,2
2095,사전평가,1단계,객관식,긍정형,문법,3
2096,사전평가,4단계,작문형,긍정형,문화,4
2097,사전평가,1단계,객관식,해당없음,대한민국 국민의 기본 소양,4
2098,중간평가,1단계,객관식,부정형,문법,1
2099,영주용종합평가,1단계,객관식,해당없음,말하기+문화,1
2100,영주용종합평가,2단계,객관식,부정형,쓰기,2
2101,사전평가,1단계,작문형,해당없음,읽기,1
2102,사전평가,4단계,객관식,부정형,어휘,4
2103,사전평가,1단계,객관식,긍정형,말하기,2
2104,영주용종합평가,5단계-한국사회-심화,작문형,긍정형,쓰기,4
2105,영주용종합평가,2단계,객관식,해당없음,말하기+한국문화,2
2106,귀화용종합평가,5단계-한국사회-기본,구술형,긍정형,담화,2
2107,영주용종합평가,2단계,객관식,긍정형,읽기,3
2108,사전평가,4단계,객관식,부정형,담화,3
2109,사전평가,1단계,객관식,해당없음,담화,4
2110,사전평가,2단계,객관식,해당없음,발음,3
2111,중간평가,2단계,객관식,해당없음,발음,3
2112,사전평가,4단계,객관식,긍정형,쓰기,4
2113,영주용종합평가,2단계,객관식,해당없음,문법,3
2114,사전평가,1단계,단답형,해당없음,읽기,1
2115,사전평가,1단계,객관식,부정형,문화,3
2116,사전평가,1단계,작문형,해당없음,문화,2
2117,사전평가,3단계,객관식,부정형,쓰기,3
2118,귀화용종합평가,2단계,구술형,긍정형,문법,2
2119,사전평가,2단계,객관식,부정형,읽기,3
2120,사전평가,4단계,단답형,해당없음,말하기,1
2121,사전평가,3단계,객관식,해당없음,쓰기,2
2122,사전평가,1단계,작문형,부정형,발음,2
2123,사전평가,2단계,객관식,부정형,말하기+문화,2
2124,중간평가,3단계,단답형,긍정형,쓰기,4
2125,사전평가,1단계,객관식,부정형,읽기,1
2126,사전평가,3단계,객관식,해당없음,어휘,3
2127,사전평가,2단계,객관식,부정형,쓰기,3
2128,사전평가,5단계-한국사회-기본,작문형,해당없음,읽기,4
2129,사전평가,1단계,객관식,긍정형,말하기+문화,1
2130,사전평가,4단계,객관식,긍정형,문법,3
2131,사전평가,1단계,객관식,긍정형,문법,2
2132,사전평가,4단계,객관식,해당없음,말하기+한국사회,2
2133,사전평가,1단계,객관식,긍정형,말하기+문화,1
2134,사전평가,3단계,작문형,부정형,문법,2
2135,귀화용종합평가,1단계,단답형,부정형,문화,4
2136,귀화용종합평가,2단계,객관식,부정형,문법,4
2137,사전평가,2단계,작문형,해당없음,어휘,1
2138,사전평가,1단계,작문형,부정형,읽기,2
2139,사전평가,2단계,객관식,긍정형,말하기+문화,1
2140,사전평가,1단계,객관식,해당없음,쓰기,4
2141,사전평가,2단계,단답형,긍정형,대한민국 국민의 기본 소양,3
2142,중간평가,4단계,객관식,해당없음,문화,4
2143,영주용종합평가,2단계,객관식,해당없음,발음,3
2144,사전평가,5단계-한국사회-기본,단답형,부정형,대한민국 국민의 기본 소양,4
2145,사전평가,2단계,작문형,해당없음,말하기,4
2146,귀화용종합평가,3단계,객관식,부정형,대한민국 국민의 기본 소양,1
2147,사전평가,1단계,단답형,긍정형,문화,1
2148,귀화용종합평가,3단계,구술형,부정형,말하기,4
2149,사전평가,1단계,작문형,해당없음,어휘,3
2150,사전평가,3단계,객관식,해당없음,발음,1
2151,사전평가,4단계,구술형,부정형,말하기+문화,4
2152,사전평가,3단계,객관식,부정형,문법,3
2153,영주용종합평가,2단계,구술형,해당없음,어휘,3
2154,영주용종합평가,5단계-한국사회-기본,객관식,긍정형,발음,1
2155,귀화용종합평가,2단계,구술형,해당없음,발음,1
2156,귀화용종합평가,2단계,작문형,부정형,말하기,3
2157,사전평가,2단계,객관식,해당없음,담화,4
2158,영주용종합평가,2단계,구술형,해당없음,문법,1
2159,귀화용종합평가,3단계,객관식,해당없음,문화,2
2160,중간평가,2단계,구술형,해당없음,문화,3
2161,사전평가,2단계,객관식,긍정형,말하기,3
2162,사전평가,3단계,객관식,부정형,말하기+한국사회,4
2163,사전평가,4단계,객관식,긍정형,담화,3
2164,사전평가,3단계,객관식,부정형,어휘,4
2165,귀화용종합평가,3단계,객관식,긍정형,문화,4
2166,사전평가,2단계,객관식,부정형,발음,2
2167,중간평가,2단계,객관식,부정형,말하기+한국문화,2
2168,사전평가,1단계,객관식,긍정형,쓰기,3
2169,중간평가,5단계-한국사회-기본,객관식,긍정형,읽기,4
2170,영주용종합평가,2단계,객관식,부정형,말하기+한국문화,1
2171,사전평가,2단계,객관식,부정형,문화,3
2172,영주용종합평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,3
2173,사전평가,5단계-한국사회-기본,객관식,해당없음,어휘,4
2174,사전평가,4단계,객관식,부정형,문법,4
2175,사전평가,3단계,객관식,긍정형,문화,3
2176,사전평가,1단계,구술형,해당없음,대한민국 국민의 기본 소양,2
2177,중간평가,3단계,객관식,긍정형,쓰기,4
2178,사전평가,4단계,단답형,부정형,말하기+한국사회,1
2179,사전평가,2단계,객관식,부정형,말하기+문화,4
2180,사전평가,1단계,객관식,부정형,담화,4
2181,사전평가,1단계,구술형,해당없음,말하기,2
2182,중간평가,3단계,작문형,해당없음,담화,2
2183,영주용종합평가,3단계,객관식,긍정형,말하기+한국문화,4
2184,사전평가,3단계,객관식,해당없음,말하기+한국사회,3
2185,중간평가,2단계,객관식,해당없음,담화,2
2186,귀화용종합평가,5단계-한국사회-심화,객관식,긍정형,담화,3
2187,사전평가,3단계,객관식,부정형,쓰기,2
2188,사전평가,2단계,객관식,해당없음,담화,2
2189,귀화용종합평가,4단계,단답형,해당없음,말하기+한국문화,1
2190,사전평가,1단계,객관식,긍정형,담화,2
2191,사전평가,2단계,객관식,부정형,읽기,4
2192,사전평가,2단계,객관식,해당없음,담화,4
2193,사전평가,1단계,구술형,긍정형,발음,2
2194,사전평가,4단계,객관식,긍정형,말하기+문화,4
2195,사전평가,4단계,구술형,긍정형,읽기,3
2196,사전평가,5단계-한국사회-심화,객관식,해당없음,쓰기,3
2197,사전평가,3단계,객관식,부정형,말하기+한국사회,3
2198,사전평가,3단계,단답형,긍정형,말하기+문화,1
2199,사전평가,1단계,단답형,부정형,담화,2
2200,사전평가,3단계,작문형,긍정형,문화,4
2201,사전평가,1단계,객관식,해당없음,말하기+한국사회,3
2202,사전평가,2단계,객관식,부정형,말하기+문화,1
2203,사전평가,4단계,객관식,부정형,말하기,4
2204,귀화용종합평가,5단계-한국사회-심화,객관식,해당없음,어휘,2
2205,사전평가,1단계,객관식,부정형,말하기+한국문화,2
2206,사전평가,5단계-한국사회-심화,객관식,긍정형,쓰기,1
2207,영주용종합평가,2단계,객관식,긍정형,읽기,1
2208,사전평가,2단계,작문형,해당없음,말하기+한국문화,3
2209,사전평가,1단계,단답형,부정형,담화,1
2210,사전평가,1단계,객관식,긍정형,말하기+한국문화,1
2211,사전평가,3단계,구술형,긍정형,담화,2
2212,사전평가,1단계,작문형,긍정형,문화,3
2213,사전평가,2단계,객관식,긍정형,어휘,1
2214,사전평가,1단계,객관식,부정형,쓰기,1
2215,사전평가,2단계,단답형,해당없음,말하기,3
2216,영주용종합평가,2단계,객관식,해당없음,말하기+한국사회,4
