문항코드,평가종류,출제단계,문항유형,감성,평가영역,정답
15217,사전평가,2단계,단답형,긍정형,말하기+한국사회,2
15218,중간평가,2단계,구술형,해당없음,말하기,1
15219,사전평가,1단계,객관식,부정형,대한민국 국민의 기본 소양,2
15220,사전평가,1단계,구술형,해당없음,읽기,1
15221,귀화용종합평가,2단계,단답형,긍정형,문화,2
15222,사전평가,5단계-한국사회-기본,객관식,부정형,발음,3
15223,사전평가,2단계,작문형,부정형,말하기,3
15224,사전평가,3단계,객관식,긍정형,쓰기,3
15225,사전평가,3단계,객관식,부정형,말하기+한국사회,3
15226,영주용종합평가,3단계,객관식,해당없음,말하기,4
15227,사전평가,3단계,객관식,해당없음,말하기+한국사회,3
15228,중간평가,2단계,구술형,긍정형,말하기,2
15229,영주용종합평가,1단계,구술형,부정형,대한민국 국민의 기본 소양,1
15230,영주용종합평가,3단계,객관식,긍정형,말하기,3
15231,사전평가,3단계,객관식,해당없음,발음,1
15232,사전평가,3단계,객관식,긍정형,말하기+한국문화,4
15233,사전평가,1단계,객관식,해당없음,담화,3
15234,사전평가,2단계,객관식,긍정형,어휘,3
15235,귀화용종합평가,2단계,객관식,긍정형,말하기+한국사회,3
15236,사전평가,3단계,객관식,긍정형,어휘,4
15237,사전평가,1단계,객관식,긍정형,발음,1
15238,사전평가,1단계,구술형,긍정형,문법,4
15239,사전평가,2단계,작문형,부정형,말하기+문화,4
15240,사전평가,1단계,객관식,긍정형,말하기,4
15241,영주용종합평가,3단계,객관식,부정형,말하기+한국문화,2
15242,사전평가,3단계,객관식,해당없음,읽기,4
15243,사전평가,1단계,객관식,해당없음,어휘,4
15244,중간평가,4단계,객관식,부정형,대한민국 국민의 기본 소양,4
15245,사전평가,3단계,작문형,부정형,읽기,3
15246,사전평가,2단계,단답형,긍정형,발음,2
15247,귀화용종합평가,1단계,단답형,해당없음,쓰기,3
15248,사전평가,5단계-한국사회-심화,객관식,부정형,읽기,2
15249,사전평가,1단계,객관식,긍정형,말하기,3
15250,귀화용종합평가,1단계,객관식,부정형,읽기,4
15251,사전평가,3단계,객관식,부정형,대한민국 국민의 기본 소양,4
15252,사전평가,3단계,구술형,긍정형,말하기+한국문화,1
15253,사전평가,1단계,단답형,긍정형,말하기+한국사회,2
15254,사전평가,4단계,객관식,해당없음,어휘,2
15255,사전평가,1단계,객관식,긍정형,말하기,1
15256,사전평가,1단계,객관식,해당없음,말하기+문화,1
15257,사전평가,1단계,객관식,해당없음,쓰기,3
15258,사전평가,1단계,객관식,부정형,말하기+문화,4
15259,귀화용종합평가,2단계,단답형,부정형,대한민국 국민의 기본 소양,1
15260,귀화용종합평가,1단계,객관식,부정형,문법,3
15261,중간평가,3단계,작문형,긍정형,쓰기,1
15262,영주용종합평가,3단계,객관식,해당없음,쓰기,2
15263,사전평가,3단계,구술형,해당없음,쓰기,1
15264,사전평가,2단계,객관식,긍정형,말하기+문화,2
15265,사전평가,2단계,객관식,부정형,발음,2
15266,영주용종합평가,3단계,객관식,긍정형,말하기,1
15267,중간평가,2단계,객관식,긍정형,쓰기,3
15268,사전평가,5단계-한국사회-기본,객관식,긍정형,대한민국 국민의 기본 소양,1
15269,사전평가,2단계,객관식,해당없음,말하기+한국문화,1
15270,사전평가,2단계,객관식,해당없음,말하기+한국문화,3
15271,사전평가,1단계,작문형,긍정형,대한민국 국민의 기본 소양,3
15272,사전평가,1단계,객관식,긍정형,말하기,4
15273,사전평가,5단계-한국사회-심화,객관식,긍정형,읽기,3
15274,사전평가,3단계,단답형,해당없음,문법,1
15275,사전평가,4단계,구술형,해당없음,대한민국 국민의 기본 소양,1
15276,사전평가,4단계,구술형,긍정형,쓰기,2
15277,중간평가,2단계,단답형,긍정형,발음,2
15278,귀화용종합평가,4단계,작문형,해당없음,말하기+한국사회,1
15279,사전평가,1단계,객관식,부정형,말하기+문화,2
15280,영주용종합평가,1단계,단답형,긍정형,문화,4
15281,중간평가,1단계,작문형,긍정형,어휘,4
15282,사전평가,4단계,구술형,해당없음,말하기+문화,3
15283,사전평가,2단계,객관식,긍정형,어휘,3
15284,사전평가,5단계-한국사회-심화,단답형,부정형,발음,1
15285,중간평가,4단계,객관식,해당없음,말하기+문화,2
15286,귀화용종합평가,2단계,작문형,긍정형,대한민국 국민의 기본 소양,1
15287,중간평가,4단계,객관식,해당없음,문화,3
15288,사전평가,1단계,객관식,해당없음,발음,4
15289,사전평가,5단계-한국사회-기본,작문형,부정형,어휘,4
15290,사전평가,1단계,구술형,부정형,발음,1
15291,사전평가,3단계,객관식,부정형,담화,3
15292,사전평가,2단계,객관식,긍정형,말하기+한국사회,2
15293,사전평가,1단계,객관식,긍정형,담화,4
15294,사전평가,4단계,객관식,부정형,말하기+한국사회,2
15295,사전평가,1단계,작문형,긍정형,쓰기,2
15296,사전평가,1단계,작문형,해당없음,읽기,4
15297,사전평가,1단계,객관식,해당없음,어휘,1
15298,사전평가,4단계,단답형,긍정형,어휘,4
15299,사전평가,2단계,객관식,해당없음,쓰기,3
15300,귀화용종합평가,2단계,객관식,해당없음,읽기,1
15301,사전평가,2단계,단답형,부정형,읽기,3
15302,사전평가,1단계,객관식,부정형,말하기+한국사회,4
15303,사전평가,2단계,객관식,해당없음,문화,4
15304,중간평가,5단계-한국사회-심화,객관식,부정형,어휘,1
15305,사전평가,1단계,객관식,부정형,읽기,1
15306,사전평가,2단계,객관식,해당없음,쓰기,4
15307,중간평가,5단계-한국사회-기본,객관식,긍정형,담화,1
15308,사전평가,2단계,구술형,긍정형,어휘,3
15309,사전평가,2단계,객관식,부정형,말하기+문화,1
15310,중간평가,1단계,단답형,해당없음,대한민국 국민의 기본 소양,4
15311,사전평가,1단계,객관식,해당없음,말하기+한국문화,4
15312,사전평가,1단계,객관식,해당없음,문화,4
15313,사전평가,4단계,객관식,긍정형,쓰기,1
15314,중간평가,2단계,객관식,긍정형,문화,2
15315,사전평가,5단계-한국사회-심화,객관식,부정형,읽기,4
15316,귀화용종합평가,1단계,객관식,부정형,말하기,1
15317,사전평가,3단계,단답형,해당없음,어휘,4
15318,사전평가,2단계,객관식,부정형,읽기,4
15319,사전평가,5단계-한국사회-기본,객관식,해당없음,말하기+한국사회,3
15320,사전평가,1단계,객관식,부정형,말하기+문화,3
15321,사전평가,2단계,객관식,부정형,대한민국 국민의 기본 소양,3
15322,사전평가,1단계,객관식,부정형,문화,4
15323,사전평가,3단계,작문형,해당없음,읽기,3
15324,사전평가,3단계,구술형,긍정형,말하기+한국문화,4
15325,사전평가,1단계,작문형,해당없음,어휘,3
15326,중간평가,5단계-한국사회-기본,객관식,해당없음,말하기+한국문화,4
15327,귀화용종합평가,4단계,구술형,부정형,말하기+문화,2
15328,사전평가,3단계,객관식,긍정형,발음,4
15329,사전평가,4단계,객관식,긍정형,문화,3
15330,사전평가,2단계,단답형,부정형,문법,1
15331,사전평가,3단계,단답형,부정형,말하기,2
15332,사전평가,1단계,객관식,부정형,말하기+한국문화,3
15333,사전평가,5단계-한국사회-기본,객관식,긍정형,발음,3
15334,영주용종합평가,4단계,객관식,해당없음,대한민국 국민의 기본 소양,3
15335,귀화용종합평가,1단계,객관식,긍정형,말하기,2
15336,사전평가,4단계,객관식,해당없음,문법,4
15337,사전평가,4단계,객관식,긍정형,말하기+문화,4
15338,사전평가,5단계-한국사회-기본,작문형,해당없음,쓰기,3
15339,중간평가,2단계,단답형,해당없음,문화,4
15340,사전평가,2단계,단답형,긍정형,문화,2
15341,사전평가,2단계,객관식,부정형,읽기,3
15342,사전평가,1단계,객관식,해당없음,말하기+한국사회,2
15343,사전평가,3단계,객관식,긍정형,발음,2
15344,사전평가,3단계,객관식,부정형,문화,2
15345,중간평가,5단계-한국사회-기본,구술형,긍정형,읽기,3
15346,사전평가,1단계,객관식,부정형,문화,2
15347,중간평가,3단계,객관식,긍정형,말하기+한국문화,2
15348,중간평가,2단계,객관식,긍정형,말하기,3
15349,사전평가,3단계,객관식,해당없음,어휘,2
15350,사전평가,1단계,객관식,부정형,발음,2
15351,중간평가,1단계,객관식,부정형,말하기+문화,4
15352,사전평가,1단계,작문형,부정형,담화,4
15353,사전평가,1단계,구술형,긍정형,쓰기,2
15354,사전평가,2단계,구술형,해당없음,발음,1
15355,사전평가,4단계,작문형,부정형,말하기,4
15356,영주용종합평가,2단계,객관식,긍정형,말하기+한국사회,4
15357,귀화용종합평가,3단계,객관식,부정형,말하기+문화,3
15358,사전평가,3단계,구술형,해당없음,문법,3
15359,중간평가,3단계,객관식,해당없음,문화,2
15360,사전평가,2단계,객관식,해당없음,쓰기,1
15361,영주용종합평가,1단계,객관식,해당없음,발음,1
15362,사전평가,2단계,객관식,부정형,어휘,3
15363,귀화용종합평가,2단계,단답형,부정형,말하기+문화,1
15364,사전평가,2단계,객관식,부정형,말하기,1
15365,중간평가,1단계,객관식,부정형,문법,3
15366,사전평가,2단계,객관식,부정형,어휘,3
15367,사전평가,1단계,객관식,긍정형,문법,2
15368,사전평가,2단계,작문형,긍정형,쓰기,2
15369,귀화용종합평가,2단계,단답형,해당없음,읽기,2
15370,사전평가,1단계,객관식,긍정형,문법,2
15371,사전평가,1단계,객관식,긍정형,쓰기,3
15372,사전평가,2단계,구술형,긍정형,말하기+한국사회,1
15373,중간평가,2단계,객관식,긍정형,담화,4
15374,사전평가,2단계,객관식,긍정형,말하기+문화,3
15375,사전평가,5단계-한국사회-기본,단답형,해당없음,발음,1
15376,사전평가,1단계,객관식,긍정형,말하기,3
15377,사전평가,2단계,구술형,해당없음,말하기+한국문화,3
15378,사전평가,3단계,객관식,부정형,문화,4
15379,사전평가,5단계-한국사회-기본,객관식,부정형,문화,2
15380,사전평가,2단계,객관식,긍정형,말하기+한국사회,1
15381,사전평가,4단계,객관식,긍정형,문법,4
15382,사전평가,1단계,작문형,부정형,말하기+한국사회,4
15383,사전평가,2단계,작문형,부정형,담화,4
15384,귀화용종합평가,2단계,구술형,부정형,쓰기,4
15385,사전평가,2단계,객관식,해당없음,문법,3
15386,영주용종합평가,1단계,객관식,부정형,말하기,4
15387,사전평가,3단계,구술형,부정형,대한민국 국민의 기본 소양,1
15388,중간평가,1단계,객관식,부정형,어휘,3
15389,사전평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,4
15390,영주용종합평가,5단계-한국사회-심화,단답형,긍정형,문법,4
15391,귀화용종합평가,1단계,객관식,긍정형,문화,3
15392,영주용종합평가,3단계,객관식,긍정형,말하기+문화,2
15393,사전평가,3단계,객관식,부정형,말하기+한국사회,1
15394,사전평가,1단계,객관식,긍정형,말하기+한국문화,2
15395,사전평가,3단계,객관식,해당없음,말하기+한국문화,4
15396,사전평가,5단계-한국사회-심화,객관식,긍정형,발음,3
15397,사전평가,4단계,객관식,해당없음,말하기+한국문화,2
15398,사전평가,1단계,구술형,해당없음,어휘,3
15399,사전평가,1단계,객관식,부정형,말하기+한국문화,3
15400,영주용종합평가,5단계-한국사회-기본,객관식,부정형,말하기+한국사회,3
15401,사전평가,1단계,객관식,긍정형,말하기+한국사회,4
15402,사전평가,3단계,작문형,부정형,담화,4
15403,사전평가,3단계,객관식,해당없음,말하기+한국문화,4
15404,사전평가,5단계-한국사회-심화,객관식,해당없음,읽기,1
15405,사전평가,1단계,객관식,긍정형,문화,3
15406,영주용종합평가,2단계,객관식,긍정형,담화,2
15407,사전평가,2단계,작문형,긍정형,읽기,2
15408,사전평가,4단계,단답형,긍정형,쓰기,2
15409,사전평가,1단계,객관식,긍정형,말하기+문화,4
15410,사전평가,2단계,구술형,부정형,대한민국 국민의 기본 소양,1
15411,사전평가,3단계,객관식,부정형,문법,2
15412,중간평가,1단계,객관식,부정형,대한민국 국민의 기본 소양,4
15413,사전평가,1단계,작문형,해당없음,문법,3
15414,사전평가,1단계,객관식,해당없음,문법,2
15415,사전평가,1단계,객관식,긍정형,문화,2
15416,영주용종합평가,2단계,객관식,부정형,말하기,3
15417,귀화용종합평가,1단계,객관식,해당없음,쓰기,4
15418,사전평가,1단계,작문형,긍정형,말하기+한국문화,2
15419,사전평가,2단계,객관식,해당없음,읽기,3
15420,사전평가,4단계,객관식,해당없음,말하기+한국사회,1
15421,사전평가,2단계,객관식,해당없음,쓰기,3
